date,open,high,low,volume,name,daily_return_in_perc,rsi,obv,close
08-02-2013,67.7142,68.4014,66.8928,158168416,AAPL,0,0,0,67.8542
11-02-2013,68.0714,69.2771,67.6071,129029425,AAPL,1.042234674,0,129029425,68.5614
12-02-2013,68.5014,68.9114,66.8205,151829363,AAPL,-2.506658265,0,-22799938,66.8428
13-02-2013,66.7442,67.6628,66.1742,118721995,AAPL,-0.190297235,0,-141521933,66.7156
14-02-2013,66.3599,67.3771,66.2885,88809154,AAPL,-0.089933988,0,-230331087,66.6556
15-02-2013,66.9785,67.1656,65.7028,97924631,AAPL,-1.377978744,0,-328255718,65.7371
19-02-2013,65.8714,66.1042,64.8356,108854046,AAPL,-0.036965427,0,-437109764,65.7128
20-02-2013,65.3842,65.3842,64.1142,118891367,AAPL,-2.421750405,0,-556001131,64.1214
21-02-2013,63.7142,64.1671,63.2599,111596821,AAPL,-0.621633339,0,-667597952,63.7228
22-02-2013,64.1785,64.5142,63.7999,82583823,AAPL,1.064924956,0,-585014129,64.4014
25-02-2013,64.8356,65.0171,63.2242,92899597,AAPL,-1.776824727,0,-677913726,63.2571
26-02-2013,63.4028,64.5056,62.5228,125096657,AAPL,1.393361378,0,-552817069,64.1385
27-02-2013,64.0614,64.6342,62.9499,146674682,AAPL,-0.980066575,0,-699491751,63.5099
28-02-2013,63.4357,63.9814,63.0571,80532382,AAPL,-0.712959712,0,-780024133,63.0571
01-03-2013,62.5714,62.5971,61.4257,137899041,AAPL,-2.476168425,20.81355745,-917923174,61.4957
04-03-2013,61.1142,61.1714,59.8571,145406366,AAPL,-2.420657054,13.36268556,-1063329540,60.0071
05-03-2013,60.2114,62.1699,60.1071,159298020,AAPL,2.641020813,27.25011915,-904031520,61.5919
06-03-2013,62.0728,62.1785,60.6328,114903180,AAPL,-1.271433419,25.78465777,-1018934700,60.8088
07-03-2013,60.6428,61.7157,60.1514,116992841,AAPL,1.155918222,29.96814468,-901941859,61.5117
08-03-2013,61.3999,62.2042,61.2299,97854442,AAPL,0.264177384,33.18795362,-804087417,61.6742
11-03-2013,61.3928,62.7157,60.7342,118272126,AAPL,1.424582727,37.78753401,-685815291,62.5528
12-03-2013,62.2285,62.6971,61.0814,116268341,AAPL,-2.155938663,38.51025617,-802083632,61.2042
13-03-2013,61.2071,62.0714,60.7657,101369051,AAPL,-0.018626173,39.72179791,-903452683,61.1928
14-03-2013,61.8328,62.0914,61.4928,75834906,AAPL,0.968904838,39.29912698,-827617777,61.7857
15-03-2013,62.5614,63.4614,62.4642,160710606,AAPL,2.580208689,50.48454048,-666907171,63.3799
18-03-2013,63.0642,65.3514,63.0285,150441144,AAPL,2.718369704,53.56796637,-516466027,65.1028
19-03-2013,65.6428,65.8528,64.0714,131531708,AAPL,-0.269880865,55.42556124,-647997735,64.9271
20-03-2013,65.3456,65.3756,64.2271,77016849,AAPL,-0.530287045,55.88986944,-725014584,64.5828
21-03-2013,64.3171,65.4256,64.2999,95493524,AAPL,0.143691509,63.84575862,-629521060,64.6756
22-03-2013,64.9399,66.0142,64.7299,98570591,AAPL,2.027812653,76.44566698,-530950469,65.9871
25-03-2013,66.3842,67.1356,65.9685,125073165,AAPL,0.36143428,73.26177974,-405877304,66.2256
26-03-2013,66.4914,66.5485,65.7899,73428208,AAPL,-0.527137542,76.59958639,-479305512,65.8765
27-03-2013,65.2085,65.2571,64.3899,81854409,AAPL,-1.963826251,65.17836844,-561159921,64.5828
28-03-2013,64.2599,64.5455,63.0885,110698007,AAPL,-2.083681723,56.91554793,-671857928,63.2371
01-04-2013,63.1285,63.3854,61.1057,97294421,AAPL,-3.106246175,44.83270895,-769152349,61.2728
02-04-2013,61.0857,62.5914,60.9142,132350022,AAPL,0.205637738,50.87162949,-636802327,61.3988
03-04-2013,61.6242,62.4685,61.4728,90719482,AAPL,0.511410646,52.2676528,-546082845,61.7128
04-04-2013,61.9657,62.1428,60.7499,89589332,AAPL,-0.988449722,47.02639623,-635672177,61.1028
05-04-2013,60.6428,60.7071,59.9542,95743088,AAPL,-1.056743717,36.12709081,-731415265,60.4571
08-04-2013,60.6928,61.0714,60.3557,75169647,AAPL,0.711248141,27.19097962,-656245618,60.8871
09-04-2013,60.9085,61.2142,60.3928,76615504,AAPL,0.180662242,28.58450674,-579630114,60.9971
10-04-2013,61.1571,62.4371,60.8585,93895844,AAPL,2.039933046,38.38084084,-485734270,62.2414
11-04-2013,61.9599,62.5699,61.5999,82073628,AAPL,-0.312171641,37.08620334,-567807898,62.0471
12-04-2013,62.0214,62.0214,61.2985,59651011,AAPL,-1.043078565,25.88932806,-627458909,61.3999
15-04-2013,60.9999,61.1271,59.9357,79157071,AAPL,-2.314987484,20.79620782,-706615980,59.9785
16-04-2013,60.2242,60.9442,60.0814,76222076,AAPL,1.5220454,27.86269373,-630393904,60.8914
17-04-2013,60.0385,60.0857,56.8728,236138966,AAPL,-5.499298752,23.56245869,-866532870,57.5428
18-04-2013,57.8557,57.9699,55.6774,166438048,AAPL,-2.668796096,23.23094695,-1032970918,56.0071
19-04-2013,55.4242,57.0857,55.0142,152194413,AAPL,-0.387807974,26.68299695,-1185165331,55.7899
22-04-2013,56.0914,57.4571,55.8964,107338322,AAPL,2.084427468,32.62493943,-1077827009,56.9528
23-04-2013,57.7128,58.3401,56.9728,160760747,AAPL,1.871198607,36.36377059,-917066262,58.0185
24-04-2013,56.2199,59.3214,56.0714,242387530,AAPL,-0.164430311,37.79975904,-1159453792,57.9231
25-04-2013,58.7464,59.1342,58.1428,95984896,AAPL,0.719574747,41.73123789,-1063468896,58.3399
26-04-2013,58.5442,59.8241,58.3214,191006032,AAPL,2.161128147,45.28210545,-872462864,59.6007
29-04-2013,60.0642,61.9452,59.9999,159958876,AAPL,3.095601226,51.45950729,-712503988,61.4457
30-04-2013,62.1571,63.6071,61.7242,172737600,AAPL,2.94324908,53.17842886,-539766388,63.2542
01-05-2013,63.4942,63.5614,62.0557,126720237,AAPL,-0.788089961,52.18210709,-666486625,62.7557
02-05-2013,63.1114,64.0842,62.9471,105449078,AAPL,1.418197869,56.81396167,-561037547,63.6457
03-05-2013,64.4728,64.7471,64.1642,90319201,AAPL,1.00101028,63.7122414,-470718346,64.2828
06-05-2013,65.1014,66.0285,64.9014,124017747,AAPL,2.384463651,65.09102053,-346700599,65.8156
07-05-2013,66.4242,66.5356,64.8142,120499960,AAPL,-0.445335149,80.09050115,-467200559,65.5225
08-05-2013,65.5771,66.4814,65.1156,118010781,AAPL,1.129840894,91.14095683,-349189778,66.2628
09-05-2013,65.6871,66.1428,65.0828,99555337,AAPL,-1.524233808,85.69047062,-448745115,65.2528
10-05-2013,65.4242,65.6728,64.3542,83631828,AAPL,-0.831994949,80.69225839,-532376943,64.7099
13-05-2013,64.5014,65.4142,64.4999,79220953,AAPL,0.390821188,79.36502567,-453155990,64.9628
14-05-2013,64.8356,65.0285,63.1642,111647130,AAPL,-2.392600073,70.64819694,-564803120,63.4085
15-05-2013,62.7371,62.9999,60.3371,185278968,AAPL,-3.381723271,59.74084807,-750082088,61.2642
16-05-2013,60.4628,62.5499,59.8428,150794546,AAPL,1.335690338,58.51798462,-599287542,62.0825
17-05-2013,62.7214,62.8699,61.5728,106973181,AAPL,-0.303306085,51.73685067,-706260723,61.8942
20-05-2013,61.7014,63.6857,61.4428,112681030,AAPL,2.232034666,50.08610815,-593579693,63.2757
21-05-2013,62.5928,63.6399,62.0285,113921367,AAPL,-0.738356115,50.21199711,-707501060,62.8085
22-05-2013,63.4357,64.0499,62.6028,110727309,AAPL,0.385298168,47.47903431,-596773751,63.0505
23-05-2013,62.2785,63.7371,62.2557,88244695,AAPL,0.178111197,45.03554902,-508529056,63.1628
24-05-2013,62.9785,63.6657,62.9085,69036716,AAPL,0.680780459,39.07972567,-439492340,63.5928
28-05-2013,64.2714,64.4442,62.9785,96404189,AAPL,-0.833584934,38.19039023,-535896529,63.0627
29-05-2013,62.8571,63.9285,62.7714,82641944,AAPL,0.795240293,36.73984826,-453254585,63.5642
30-05-2013,63.6642,64.9285,63.5014,88379522,AAPL,1.49014697,46.33434855,-364875063,64.5114
31-05-2013,64.6428,65.2999,64.2142,95832240,AAPL,-0.408609951,47.65037881,-460707303,64.2478
03-06-2013,64.3899,64.6228,63.2114,92926932,AAPL,0.218995826,47.04617695,-367780371,64.3885
04-06-2013,64.7456,64.9185,63.9128,72860221,AAPL,-0.312788774,54.65202428,-440640592,64.1871
05-06-2013,63.6642,64.3885,63.3871,72545760,AAPL,-0.934767266,67.01982679,-513186352,63.5871
06-06-2013,63.6385,63.8571,62.0071,104230322,AAPL,-1.494013723,53.98660111,-617416674,62.6371
07-06-2013,62.3571,63.3199,61.8242,101120551,AAPL,0.764243555,58.42924567,-516296123,63.1158
10-06-2013,63.5328,64.1541,62.3999,112522179,AAPL,-0.661165667,45.40592168,-628818302,62.6985
11-06-2013,62.2485,63.2514,61.9028,71526560,AAPL,-0.293946426,47.54713207,-700344862,62.5142
12-06-2013,62.7857,63.0357,61.6428,66295887,AAPL,-1.236199136,39.97610989,-766640749,61.7414
13-06-2013,61.7857,62.4485,61.2499,71456693,AAPL,0.873481975,43.66025097,-695184056,62.2807
14-06-2013,62.1999,62.3271,61.2142,67962419,AAPL,-1.356760602,35.36944343,-763146475,61.4357
17-06-2013,61.6342,62.2428,61.4802,64818670,AAPL,0.453319487,40.53059562,-698327805,61.7142
18-06-2013,61.6514,62.1285,61.4585,48753768,AAPL,-0.053148222,35.84701425,-747081573,61.6814
19-06-2013,61.6285,61.6657,60.4285,77715057,AAPL,-2.031244427,20.65743895,-824796630,60.4285
20-06-2013,59.8999,60.8542,59.3099,89327210,AAPL,-1.456762951,18.9754423,-914123840,59.5482
21-06-2013,59.7842,59.9999,58.3,120286768,AAPL,-0.800695907,16.39043754,-1034410608,59.0714
24-06-2013,58.1999,58.3799,56.8642,120104964,AAPL,-2.650521234,13.97934098,-1154515572,57.5057
25-06-2013,57.9571,58.2557,56.9757,78534687,AAPL,0.022258663,15.07159959,-1075980885,57.5185
26-06-2013,57.6999,57.8271,56.5228,91924994,AAPL,-1.132505194,15.60808717,-1167905879,56.8671
27-06-2013,57.0357,57.3414,56.2199,84297955,AAPL,-1.077776078,9.745623504,-1252203834,56.2542
28-06-2013,55.9085,57.1814,55.5528,144619734,AAPL,0.698436739,14.39682764,-1107584100,56.6471
01-07-2013,57.5271,58.8957,57.3171,97743408,AAPL,3.200163821,29.9825218,-1009840692,58.4599
02-07-2013,58.5657,60.2328,58.4957,117442150,AAPL,2.265313488,40.83570572,-892398542,59.7842
03-07-2013,60.1228,60.4257,59.6357,60232158,AAPL,0.551985307,39.65288325,-832166384,60.1142
05-07-2013,60.0557,60.4699,59.3357,68505794,AAPL,-0.803138027,41.0739198,-900672178,59.6314
08-07-2013,60.0157,60.1428,58.6642,74521398,AAPL,-0.567821651,38.09186584,-975193576,59.2928
09-07-2013,59.0857,60.4999,58.6257,88142026,AAPL,1.758898214,43.98010217,-887051550,60.3357
10-07-2013,59.9428,60.6857,59.7499,70107226,AAPL,-0.383686607,48.40335969,-957158776,60.1042
11-07-2013,60.4214,61.1785,60.1671,81571665,AAPL,1.558792896,57.30932307,-875587111,61.0411
12-07-2013,61.0928,61.3985,60.4871,69882694,AAPL,-0.18217234,59.43717184,-945469805,60.9299
15-07-2013,60.7157,61.6371,60.6857,60478033,AAPL,0.218119511,71.13823554,-884991772,61.0628
16-07-2013,60.9314,61.5299,60.5957,54033805,AAPL,0.644582299,72.38791545,-830957967,61.4564
17-07-2013,61.3857,61.7457,61.1742,49743169,AAPL,0.026685585,78.22223856,-781214798,61.4728
18-07-2013,61.9114,62.1242,61.5157,54696012,AAPL,0.336571622,84.98652256,-726518786,61.6797
19-07-2013,61.8714,61.9971,60.6214,67174828,AAPL,-1.576855919,74.35980512,-793693614,60.7071
22-07-2013,61.3514,61.3928,60.7811,51946202,AAPL,0.32006141,68.17971973,-741747412,60.9014
23-07-2013,60.8571,60.9942,59.8157,91062300,AAPL,-1.717037704,50.55544334,-832809712,59.8557
24-07-2013,62.7042,63.5128,62.1799,147978789,AAPL,5.136018792,65.33522139,-684830923,62.9299
25-07-2013,62.9571,63.0571,62.2585,57371671,AAPL,-0.456221923,66.75830291,-742202594,62.6428
26-07-2013,62.1857,63.0057,62.0485,50031170,AAPL,0.567822639,70.58287695,-692171424,62.9985
29-07-2013,62.9714,64.2842,62.8857,62021344,AAPL,1.541941475,70.34735286,-630150080,63.9699
30-07-2013,64.2799,65.3071,64.1757,77257432,AAPL,1.234955815,74.53234832,-552892648,64.7599
31-07-2013,64.9985,65.3346,64.2042,80637830,AAPL,-0.174181863,70.80832795,-633530478,64.6471
01-08-2013,65.1075,65.2571,64.7514,51461179,AAPL,0.916205058,73.55973715,-582069299,65.2394
02-08-2013,65.4299,66.1214,65.2371,68467077,AAPL,1.284040013,75.45149076,-513602222,66.0771
05-08-2013,66.3842,67.2385,66.0214,79589930,AAPL,1.493860959,76.84647939,-434012292,67.0642
06-08-2013,66.8599,67.4128,66.0242,83715443,AAPL,-0.894665112,72.63098714,-517727735,66.4642
07-08-2013,66.2571,66.7142,65.9671,74663176,AAPL,-0.058076378,71.85137437,-592390911,66.4256
08-08-2013,66.2649,66.2999,65.4214,63946841,AAPL,-0.853737113,74.63841592,-656337752,65.8585
09-08-2013,65.5199,65.7799,64.8071,66772986,AAPL,-1.422899094,67.95155759,-723110738,64.9214
12-08-2013,65.2656,66.9499,65.2328,91008477,AAPL,2.84066579,78.80253099,-632102261,66.7656
13-08-2013,67.2771,70.6656,66.8642,219634975,AAPL,4.75229759,78.97552505,-412467286,69.9385
14-08-2013,71.1256,72.0356,70.4856,188602792,AAPL,1.824031113,82.75877884,-223864494,71.2142
15-08-2013,70.9171,71.7712,69.869,122441893,AAPL,-0.118375268,81.73551268,-346306387,71.1299
16-08-2013,71.4499,71.8485,71.2656,90461889,AAPL,0.887812298,81.23772181,-255844498,71.7614
19-08-2013,72.0485,73.3914,71.9999,127478547,AAPL,1.076902067,81.21180977,-128365951,72.5342
20-08-2013,72.8156,72.9385,71.5456,89531771,AAPL,-1.313587246,76.08036648,-217897722,71.5814
21-08-2013,71.9414,72.4499,71.5999,83809726,AAPL,0.257329418,75.32283098,-134087996,71.7656
22-08-2013,72.1399,72.2271,71.1714,60877852,AAPL,0.119555888,73.79368886,-73210144,71.8514
23-08-2013,71.8956,71.9071,71.3356,55587686,AAPL,-0.385796241,69.73880009,-128797830,71.5742
26-08-2013,71.5356,72.8856,71.4999,82398085,AAPL,0.389246404,74.26685161,-46399745,71.8528
27-08-2013,71.1428,71.7871,69.4714,105930335,AAPL,-2.859039592,62.8555094,-152330080,69.7985
28-08-2013,69.4285,70.8285,69.4285,76793066,AAPL,0.471929913,66.5727284,-75537014,70.1279
29-08-2013,70.2356,70.9285,70.1614,59807748,AAPL,0.163843492,72.06475047,-15729266,70.2428
30-08-2013,70.2856,70.4214,69.4999,68078395,AAPL,-0.911979591,63.06586826,-83807661,69.6022
03-09-2013,70.4428,71.5142,69.6214,83000148,AAPL,0.280019884,49.10245017,-807513,69.7971
04-09-2013,71.3656,71.7485,70.8971,86049453,AAPL,2.069426953,50.16965584,85241940,71.2415
05-09-2013,71.4642,71.5256,70.5199,58913211,AAPL,-0.685976573,47.76866546,26328729,70.7528
06-09-2013,71.2056,71.3399,69.9928,89551595,AAPL,0.595594803,46.4368932,115880324,71.1742
09-09-2013,72.1428,72.5599,71.9256,84887432,AAPL,1.595662473,48.69636983,200767756,72.3099
10-09-2013,72.3142,72.4928,69.9285,185494435,AAPL,-2.277834709,45.05980295,15273321,70.6628
11-09-2013,66.7157,67.6699,66.4014,224250866,AAPL,-5.444448847,30.90307248,-208977545,66.8156
12-09-2013,66.9285,67.9142,66.5728,100874816,AAPL,1.064871078,34.08533848,-108102729,67.5271
13-09-2013,67.0485,67.4041,66.3856,74578903,AAPL,-1.648079068,32.11016808,-182681632,66.4142
16-09-2013,65.8571,65.9442,63.8885,136823442,AAPL,-3.179139401,26.77551924,-319505074,64.3028
17-09-2013,63.9942,65.6728,63.9285,99756489,AAPL,1.155159651,34.09646053,-219748585,65.0456
18-09-2013,66.1685,66.6214,65.8085,113743049,AAPL,2.055788554,38.26038983,-106005536,66.3828
19-09-2013,67.2428,67.9756,67.0356,100918377,AAPL,1.63988262,41.81241285,-5087159,67.4714
20-09-2013,68.2856,68.3642,66.5714,174570949,AAPL,-1.035401666,41.66961089,-179658108,66.7728
23-09-2013,70.8714,70.9871,68.9428,190021706,AAPL,4.969987779,50.73186744,10363598,70.0914
24-09-2013,70.6971,70.7814,69.6885,90602953,AAPL,-0.313875882,46.37188389,-80239355,69.8714
25-09-2013,69.8856,69.9485,68.7757,79110192,AAPL,-1.54784361,44.96033274,-159349547,68.7899
26-09-2013,69.4285,69.7942,69.1285,59086559,AAPL,0.973980192,45.65408075,-100262988,69.4599
27-09-2013,69.1114,69.2385,68.6742,56816676,AAPL,-0.71364917,41.23386661,-157079664,68.9642
30-09-2013,68.1785,68.8085,67.7729,64852879,AAPL,-1.242818738,43.01457927,-221932543,68.1071
01-10-2013,68.3499,69.8771,68.3401,88255013,AAPL,2.351296708,59.01366585,-133677530,69.7085
02-10-2013,69.3756,70.2571,69.1071,71849680,AAPL,0.327937052,57.74202668,-61827850,69.9371
03-10-2013,70.0728,70.3356,68.6769,80629248,AAPL,-1.256271707,58.62453604,-142457098,69.0585
04-10-2013,69.1228,69.2285,68.3714,64673329,AAPL,-0.078628988,67.71038951,-207130427,69.0042
07-10-2013,69.5085,70.3785,69.3356,77919884,AAPL,0.977186896,67.54288311,-129210543,69.6785
08-10-2013,69.9914,70.0914,68.6485,72418815,AAPL,-1.396270012,59.04503045,-201629358,68.7056
09-10-2013,69.2342,69.6842,68.3256,75311488,AAPL,1.174431196,58.12636859,-126317870,69.5125
10-10-2013,70.1885,70.3399,69.5771,69650490,AAPL,0.626793742,62.91274928,-56667380,69.9482
11-10-2013,69.5699,70.5485,69.3085,66934938,AAPL,0.648193949,51.64468103,10267558,70.4016
14-10-2013,69.9756,71.0828,69.9071,65474542,AAPL,0.655098748,55.12531536,75742100,70.8628
15-10-2013,71.0721,71.7142,70.7885,80018603,AAPL,0.532155094,63.66089749,155760703,71.2399
16-10-2013,71.5414,71.7899,71.3185,62775013,AAPL,0.488069186,62.30609955,218535716,71.5876
17-10-2013,71.4256,72.1114,71.3828,63398335,AAPL,0.675815365,67.99606162,281934051,72.0714
18-10-2013,72.2842,72.7514,72.2442,72635570,AAPL,0.870109364,77.32000476,354569621,72.6985
21-10-2013,73.1099,74.8999,73.0742,99526945,AAPL,2.450807101,77.79641863,454096566,74.4802
22-10-2013,75.2006,75.4927,72.5756,133515753,AAPL,-0.286653366,75.26551668,320580813,74.2667
23-10-2013,74.1428,75.0956,74.1428,78431122,AAPL,0.979577657,85.2597688,399011935,74.9942
24-10-2013,74.9999,76.0671,74.6356,96191095,AAPL,1.323969054,87.31896063,495203030,75.9871
25-10-2013,75.9021,76.1756,75.0156,84448133,AAPL,-1.119005726,78.6323531,410754897,75.1368
28-10-2013,75.5771,75.8571,74.7442,137610123,AAPL,0.744907955,88.3336075,548365020,75.6965
29-10-2013,76.6099,77.0356,73.5056,158952115,AAPL,-2.490736031,71.07776797,389412905,73.8111
30-10-2013,74.2299,75.3599,73.8599,88540697,AAPL,1.590546679,73.03046098,477953602,74.9851
31-10-2013,74.9999,75.3556,74.4671,68923785,AAPL,-0.418083059,69.77694203,409029817,74.6716
01-11-2013,74.8599,74.9714,73.6914,68722304,AAPL,-0.511171583,65.99072406,340307513,74.2899
04-11-2013,74.4428,75.2599,74.1156,61157033,AAPL,1.29223488,67.74524728,401464546,75.2499
05-11-2013,74.9399,75.5549,74.7142,66368071,AAPL,-0.246910627,65.60802378,335096475,75.0641
06-11-2013,74.8785,74.9799,74.0285,55844152,AAPL,-0.861930004,60.37911169,279252323,74.4171
07-11-2013,74.2256,74.7414,73.1971,65655100,AAPL,-1.617907712,52.16637198,213597223,73.2131
08-11-2013,73.5114,74.4471,73.2271,69829543,AAPL,1.574171835,49.49056704,283426766,74.3656
11-11-2013,74.2842,74.5242,73.4871,56863303,AAPL,-0.290456878,49.47956943,226563463,74.1496
12-11-2013,73.9528,74.8456,73.8571,51114651,AAPL,0.18543593,46.68348921,277678114,74.2871
13-11-2013,73.9999,74.6071,73.8514,49304927,AAPL,0.11994007,41.74447804,326983041,74.3762
14-11-2013,74.6871,75.6114,74.5528,70605087,AAPL,1.445623734,51.57593123,397588128,75.4514
15-11-2013,75.2256,75.5842,74.9271,79479764,AAPL,-0.600121403,46.46615018,318108364,74.9986
18-11-2013,74.9985,75.3128,74.0285,61236224,AAPL,-1.211755953,51.56609987,256872140,74.0898
19-11-2013,74.1471,74.7685,73.9956,52234707,AAPL,0.177622291,45.13907453,309106847,74.2214
20-11-2013,74.1756,74.3456,73.4756,48545798,AAPL,-0.875758205,43.28491211,260561049,73.5714
21-11-2013,73.9428,74.4585,73.3814,65506861,AAPL,1.191359686,50.9094258,326067910,74.4479
22-11-2013,74.2171,74.5942,74.0756,55931232,AAPL,-0.256286611,43.73042336,270136678,74.2571
25-11-2013,74.4314,75.1242,74.4285,57348403,AAPL,0.757907325,48.52795795,327485081,74.8199
26-11-2013,74.8742,76.5914,74.8571,100345728,AAPL,1.844429089,59.87416368,427830809,76.1999
27-11-2013,76.6156,77.9999,76.1999,90861841,AAPL,2.3547275,74.85521788,518692650,77.9942
29-11-2013,78.4971,79.7613,78.2585,79532215,AAPL,1.851804365,75.59562853,598224865,79.4385
02-12-2013,79.7142,80.6185,78.6885,118135885,AAPL,-0.870358831,72.13507814,480088980,78.7471
03-12-2013,79.7571,80.9113,79.6685,112741734,AAPL,2.737878601,76.66967655,592830714,80.9031
04-12-2013,80.7856,81.3128,80.1171,94452666,AAPL,-0.233489199,75.34510613,498378048,80.7142
05-12-2013,81.8071,82.1622,80.9156,111895315,AAPL,0.513416474,73.96939861,610273363,81.1286
06-12-2013,80.8271,80.9642,79.9385,86088352,AAPL,-1.387673398,69.99185017,524185011,80.0028
09-12-2013,80.1285,81.3685,80.1285,80123533,AAPL,1.14458494,77.2657217,604308544,80.9185
10-12-2013,80.5113,81.1256,80.1713,69567610,AAPL,-0.155341486,76.25073902,534740934,80.7928
11-12-2013,80.9999,81.5671,79.9556,89929693,AAPL,-0.740907606,76.5651574,444811241,80.1942
12-12-2013,80.3058,80.7628,80.0042,65572318,AAPL,-0.146020535,74.04449077,379238923,80.0771
13-12-2013,80.4071,80.4113,79.0956,83205283,AAPL,-1.090074441,69.96746826,296033640,79.2042
16-12-2013,79.2885,80.3769,79.2871,70648452,AAPL,0.553758513,69.66331531,366682092,79.6428
17-12-2013,79.4013,79.9199,79.0535,57475649,AAPL,-0.450260413,63.71738879,309206443,79.2842
18-12-2013,78.5285,78.7785,76.9714,141465807,AAPL,-0.760428938,53.41810186,167740636,78.6813
19-12-2013,78.4999,78.5713,77.6757,80239369,AAPL,-1.14563435,41.27787127,87501267,77.7799
20-12-2013,77.9185,78.8013,77.831,109103435,AAPL,0.837620002,48.33282285,196604702,78.4314
23-12-2013,81.1428,81.5313,80.3942,125326831,AAPL,3.837621157,52.6070529,321931533,81.4413
24-12-2013,81.4128,81.6971,80.8613,41888735,AAPL,-0.424477507,51.81986487,280042798,81.0956
26-12-2013,81.1571,81.3571,80.4822,51002035,AAPL,-0.664031094,47.3049826,229040763,80.5571
27-12-2013,80.5456,80.6299,79.9285,56471317,AAPL,-0.675669804,50.04989323,172569446,80.0128
30-12-2013,79.6371,80.0128,78.9029,63407722,AAPL,-0.994465885,41.4082857,109161724,79.2171
31-12-2013,79.1671,80.1828,79.1428,55819372,AAPL,1.172095419,46.97688758,164981096,80.1456
02-01-2014,79.3828,79.5756,78.8601,58791957,AAPL,-1.406315506,44.76661889,106189139,79.0185
03-01-2014,78.9799,79.0999,77.2042,98303870,AAPL,-2.19657422,39.12833721,7885269,77.2828
06-01-2014,76.7785,78.1142,76.2285,103359151,AAPL,0.545270099,43.95151535,111244420,77.7042
07-01-2014,77.7599,77.9942,76.8464,79432766,AAPL,-0.715662731,40.03499157,31811654,77.1481
08-01-2014,76.9728,77.9371,76.9556,64686685,AAPL,0.633845811,43.48853942,96498339,77.6371
09-01-2014,78.1142,78.1228,76.4785,69905199,AAPL,-1.27722442,42.19186278,26593140,76.6455
10-01-2014,77.1185,77.2571,75.8728,76320664,AAPL,-0.66709722,43.49335379,-49727524,76.1342
13-01-2014,75.7014,77.4999,75.6971,94860843,AAPL,0.523549207,42.34027789,45133319,76.5328
14-01-2014,76.8885,78.1042,76.8085,83734371,AAPL,1.98973512,34.47823735,128867690,78.0556
15-01-2014,79.0742,80.0285,78.8085,98472619,AAPL,2.007799569,43.92800013,227340309,79.6228
16-01-2014,79.2713,79.5499,78.8113,57471330,AAPL,-0.558005998,44.27187209,169868979,79.1785
17-01-2014,78.7828,78.8671,77.1285,108426689,AAPL,-2.450160081,39.67071999,61442290,77.2385
21-01-2014,77.2842,78.5813,77.2028,82255544,AAPL,1.553629343,47.18583738,143697834,78.4385
22-01-2014,78.702,79.6128,78.2585,95219334,AAPL,0.444424613,44.87501603,238917168,78.7871
23-01-2014,78.5628,79.4999,77.8294,100978346,AAPL,0.846712216,51.70279122,339895514,79.4542
24-01-2014,79.1428,79.3742,77.8214,108384437,AAPL,-1.817776782,52.90786495,231511077,78.0099
27-01-2014,78.5813,79.2571,77.9642,144219152,AAPL,0.811307283,53.69126461,375730229,78.6428
